#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
10271	IPR008928	Six-hairpin glycosidase-like	superfamily	SSF48208	Six-hairpin glycosidases	1	88,	500,	8.1e-82
10295	IPR001248	Permease for cytosine/purines, uracil, thiamine, allantoin	HMMPfam	PF02133	Transp_cyt_pur	1	38,	493,	5.7e-76
10295	IPR003439	ABC transporter-like	ScanRegExp	PS00211	ABC_TRANSPORTER_1	1	74,	88,	NA
10328	IPR005024	Snf7	HMMPfam	PF03357	Snf7	1	97,	266,	2.5e-43
10374	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	112,192,204,	123,200,223,	8.2e-08,8.2e-08,8.2e-08
10374	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	6	36,112,176,204,224,257,	53,123,192,223,241,277,	2.8e-34,2.8e-34,2.8e-34,2.8e-34,2.8e-34,2.8e-34
10374	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	35,	223,	4.7e-09
10374	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	191,	219,	NA
10374	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	26,	296,	3e-66
10394	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	1802,	1946,	4.9e-07
10394	IPR014030	Beta-ketoacyl synthase, N-terminal	HMMPfam	PF00109	ketoacyl-synt	1	9,	258,	1e-106
10394	IPR014043	Acyl transferase	HMMPfam	PF00698	Acyl_transf_1	1	564,	908,	2.4e-40
10394	IPR014031	Beta-ketoacyl synthase, C-terminal	HMMPfam	PF02801	Ketoacyl-synt_C	1	266,	384,	1.7e-52
10394	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	1727,	1749,	0.00021
10394	IPR013968	Polyketide synthase, KR	HMMPfam	PF08659	KR	1	2016,	2194,	8.8e-76
10394	IPR006163	Phosphopantetheine-binding	ProfileScan	PS50075	ACP_DOMAIN	1	2306,	2375,	12.063
10394	IPR006162	Phosphopantetheine attachment site	ScanRegExp	PS00012	PHOSPHOPANTETHEINE	1	2333,	2348,	NA
10394	IPR014030	Beta-ketoacyl synthase, N-terminal	ScanRegExp	PS00606	B_KETOACYL_SYNTHASE	1	171,	187,	8e-5
10394	IPR009081	Acyl carrier protein-like	superfamily	SSF47336	ACP-like	1	2302,	2377,	7.4e-10
10394	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	1674,	1808,	9.2e-16
10394	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	2	1779,2009,	1963,2193,	2.9e-28,1.8e-34
10394	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	superfamily	SSF52151	FabD/lysophospholipase-like	1	562,	875,	7.1e-57
10394	IPR016039	Thiolase-like	superfamily	SSF53901	Thiolase-like	2	8,225,	263,433,	1e-73,7.6e-72
10394	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	superfamily	SSF55048	Probable ACP-binding domain of malonyl-CoA ACP transacylase	1	695,	761,	3.1e-13
10396	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	FPrintScan	PR00368	FADPNR	3	4,143,297,	26,152,304,	1.9e-06,1.9e-06,1.9e-06
10396	IPR001100	Pyridine nucleotide-disulphide oxidoreductase, class I	FPrintScan	PR00411	PNDRDTASEI	3	4,143,297,	26,152,304,	5.6e-05,5.6e-05,5.6e-05
10396	IPR003042	Aromatic-ring hydroxylase	FPrintScan	PR00420	RNGMNOXGNASE	4	4,152,294,309,	26,167,309,325,	1.6e-21,1.6e-21,1.6e-21,1.6e-21
10396	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	HMMPfam	PF07992	Pyr_redox_2	1	4,	34,	5.8e-08
10405	IPR013574	Glucan-binding protein C/Surface antigen I/II, V-region	superfamily	SSF74914	V-region of surface antigen I/II (SA I/II, PAC)	1	224,	310,	0.0062
10415	IPR003042	Aromatic-ring hydroxylase	FPrintScan	PR00420	RNGMNOXGNASE	3	4,157,299,	26,172,314,	6.2e-12,6.2e-12,6.2e-12
10415	IPR002938	Monooxygenase, FAD-binding	HMMPfam	PF01494	FAD_binding_3	1	2,	363,	9.8e-07
10454	IPR013216	Methyltransferase type 11	HMMPfam	PF08241	Methyltransf_11	1	133,	224,	6.4e-15
10454	IPR004033	UbiE/COQ5 methyltransferase	ScanRegExp	PS01184	UBIE_2	1	214,	228,	8e-5
10504	IPR002110	Ankyrin	FPrintScan	PR01415	ANKYRIN	2	591,603,	603,615,	0.0011,0.0011
10504	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	7	231,264,309,373,413,557,590,	263,296,341,395,445,589,622,	6.4,0.00021,9.2e-10,0.031,0.00026,2.6e-06,2e-10
10504	IPR002110	Ankyrin	HMMSmart	SM00248	no description	9	231,264,309,373,413,444,505,557,590,	261,292,338,403,442,474,535,586,619,	9.7e+02,0.95,4.3e-05,1e+02,0.45,1.5e+02,1.9e+03,0.002,7.5e-07
10504	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	4	264,309,557,590,	285,341,589,622,	8.683,14.105,9.324,14.506
10504	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	231,	632,	42.866
10504	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	2	160,408,	471,631,	3.6e-41,6.3e-36
10506	IPR002018	Carboxylesterase, type B	HMMPfam	PF00135	COesterase	1	13,	496,	3.3e-46
10532	IPR000873	AMP-dependent synthetase and ligase	FPrintScan	PR00154	AMPBINDING	2	214,226,	225,234,	0.57,0.57
10532	IPR000873	AMP-dependent synthetase and ligase	HMMPfam	PF00501	AMP-binding	1	121,	487,	8.9e-50
10532	IPR000873	AMP-dependent synthetase and ligase	ScanRegExp	PS00455	AMP_BINDING	1	219,	230,	8e-5
10537	IPR003877	SPla/RYanodine receptor SPRY	HMMPfam	PF00622	SPRY	1	121,	247,	1.2e-20
10537	IPR003877	SPla/RYanodine receptor SPRY	HMMSmart	SM00449	no description	1	121,	247,	4.8e-21
10537	IPR001870	B302, (SPRY)-like	ProfileScan	PS50188	B302_SPRY	1	49,	248,	20.256
10537	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	1	5,	58,	9.6e-05
10541	IPR000358	Ribonucleotide reductase	HMMPfam	PF00268	Ribonuc_red_sm	1	81,	363,	2.6e-171
10541	IPR000358	Ribonucleotide reductase	ScanRegExp	PS00368	RIBORED_SMALL	1	180,	196,	8e-5
10541	IPR009078	Ferritin/ribonucleotide reductase-like	superfamily	SSF47240	Ferritin-like	1	51,	364,	6.5e-119
10552	IPR002113	Adenine nucleotide translocator 1	FPrintScan	PR00927	ADPTRNSLCASE	5	4,48,107,150,260,	16,69,120,171,275,	8.1e-08,8.1e-08,8.1e-08,8.1e-08,8.1e-08
10552	IPR001993	Mitochondrial substrate carrier	HMMPfam	PF00153	Mito_carr	3	3,108,209,	100,204,298,	1.6e-26,2.8e-26,2.6e-19
10552	IPR001993	Mitochondrial substrate carrier	ProfileScan	PS50920	SOLCAR	3	2,107,208,	95,199,293,	24.015,21.526,21.269
10552	IPR001993	Mitochondrial substrate carrier	superfamily	SSF103506	Mitochondrial carrier	1	1,	290,	6.3e-75
10561	IPR003890	MIF4G-like, type 3	HMMPfam	PF02854	MIF4G	1	1169,	1411,	2.6e-54
10561	IPR003890	MIF4G-like, type 3	HMMSmart	SM00543	no description	1	1169,	1411,	1.2e-44
10561	IPR006162	Phosphopantetheine attachment site	ScanRegExp	PS00012	PHOSPHOPANTETHEINE	1	851,	866,	NA
10561	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	1158,	1414,	3.8e-70
10604	IPR003323	Ovarian tumour, otubain	ProfileScan	PS50802	OTU	1	194,	403,	11.572
10644	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	HMMPfam	PF00732	GMC_oxred_N	1	16,	333,	3.6e-105
10644	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	HMMPfam	PF05199	GMC_oxred_C	1	429,	641,	9.5e-91
10644	IPR012132	Glucose-methanol-choline oxidoreductase	HMMPIR	PIRSF000137	Alcohol oxidase	1	1,	653,	1e-159
10644	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	ScanRegExp	PS00624	GMC_OXRED_2	1	278,	292,	8e-5
10648	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	63,	441,	1e-32
10648	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	59,	474,	15.121
10648	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	ScanRegExp	PS00178	AA_TRNA_LIGASE_I	1	438,	449,	NA
10648	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	34,	483,	2.4e-70
10658	IPR000073	Alpha/beta hydrolase fold-1	HMMPfam	PF00561	Abhydrolase_1	1	220,	430,	3.7e-11
10658	IPR012020	AB-hydrolase YheT, putative	HMMPIR	PIRSF005211	Predicted alpha/beta hydrolase, YheT type	1	67,	453,	2.8e-58
10670	IPR001199	Cytochrome b5	BlastProDom	PD000612	Q6BYZ7_EEEEE_Q6BYZ7;	1	3,	79,	3e-20
10670	IPR001199	Cytochrome b5	FPrintScan	PR00363	CYTOCHROMEB5	4	27,37,52,65,	37,51,59,77,	1.8e-09,1.8e-09,1.8e-09,1.8e-09
10670	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	4,	78,	2.5e-22
10670	IPR001199	Cytochrome b5	ProfileScan	PS50255	CYTOCHROME_B5_2	1	2,	78,	24.755
10670	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	1,	77,	4.7e-29
10675	IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic region	HMMPfam	PF00389	2-Hacid_dh	1	7,	352,	0.00016
10675	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding	HMMPfam	PF02826	2-Hacid_dh_C	1	129,	320,	5.1e-54
10675	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	122,	321,	1.5e-39
10698	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	47,	84,	1.4e-11
10698	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	354,	450,	7.5e-17
10698	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	43,	86,	3.3e-08
10698	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	48,	77,	10.623
10698	IPR006025	Peptidase M, neutral zinc metallopeptidases, zinc-binding site	ScanRegExp	PS00142	ZINC_PROTEASE	1	775,	784,	NA
10698	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	48,	75,	8e-5
10698	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	36,	89,	1.8e-10
10705	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	28,101,149,196,	45,112,165,213,	2.9e-10,2.9e-10,2.9e-10,2.9e-10
10705	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	27,	170,	4.6e-15
10705	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	25,	253,	9.4e-43
10724	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	908,	952,	0.00098
10724	IPR000330	SNF2-related	HMMPfam	PF00176	SNF2_N	1	455,	843,	8.1e-52
10724	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	1030,	1108,	4.6e-24
10724	IPR014905	HIRAN	HMMPfam	PF08797	HIRAN	1	195,	314,	2.6e-33
10724	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	448,	737,	4.9e-26
10724	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	1025,	1108,	1.5e-19
10724	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	908,	953,	9.391
10724	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	520,	725,	16.073
10724	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	997,	1153,	14.577
10743	IPR001757	ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter	FPrintScan	PR00119	CATATPASE	6	285,439,587,609,688,711,	299,453,598,619,707,723,	8.2e-37,8.2e-37,8.2e-37,8.2e-37,8.2e-37,8.2e-37
10743	IPR000695	H+ transporting ATPase, proton pump	FPrintScan	PR00120	HATPASE	5	557,660,688,719,852,	575,676,704,744,873,	1.6e-44,1.6e-44,1.6e-44,1.6e-44,1.6e-44
10743	IPR008250	E1-E2 ATPase-associated region	HMMPfam	PF00122	E1-E2_ATPase	1	162,	431,	6.1e-66
10743	IPR004014	ATPase, P-type cation-transporter, N-terminal	HMMPfam	PF00690	Cation_ATPase_N	1	81,	161,	2e-16
10743	IPR005834	Haloacid dehalogenase-like hydrolase	HMMPfam	PF00702	Hydrolase	1	435,	711,	2.3e-21
10743	IPR001757	ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter	HMMTigr	TIGR01494	ATPase_P-type: ATPase, P-type (transpor	2	328,663,	477,769,	4.2e-20,1.2e-34
10743	IPR006534	Plasma-membrane proton-efflux P-type ATPase	HMMTigr	TIGR01647	ATPase-IIIA_H: plasma-membrane proton-e	1	103,	894,	0
10743	IPR001757	ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter	ScanRegExp	PS00154	ATPASE_E1_E2	1	441,	447,	NA
10760	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	5	9,89,155,181,202,	26,100,171,200,219,	2.8e-16,2.8e-16,2.8e-16,2.8e-16,2.8e-16
10760	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	8,	200,	0.00016
10760	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	3,	267,	4.2e-37
10763	IPR002376	Formyl transferase, N-terminal	HMMPfam	PF00551	Formyl_trans_N	1	8,	211,	5.7e-26
10763	IPR004607	Phosphoribosylglycinamide formyltransferase	HMMTigr	TIGR00639	PurN: phosphoribosylglycinamide formyltransf	1	8,	223,	7.9e-43
10763	IPR002376	Formyl transferase, N-terminal	superfamily	SSF53328	Formyltransferase	1	8,	216,	6.2e-33
10802	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	57,	133,	1.1e-09
10802	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	8,	160,	14.043
10802	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	18,	145,	2.3e-15
10814	IPR001509	NAD-dependent epimerase/dehydratase	HMMPfam	PF01370	Epimerase	1	9,	225,	0.00018
10814	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	7,	293,	1.9e-35
10815	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	5	5,85,135,181,202,	22,96,151,200,219,	1.2e-18,1.2e-18,1.2e-18,1.2e-18,1.2e-18
10815	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	4,	96,	1.3e-11
10815	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	4,	260,	3.9e-42
10838	IPR002893	Zinc finger, MYND-type	ScanRegExp	PS01360	ZF_MYND_1	1	534,	570,	NA
10841	IPR013094	Alpha/beta hydrolase fold-3	HMMPfam	PF07859	Abhydrolase_3	1	104,	317,	7.3e-53
10842	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar_tr	1	36,	484,	1.2e-34
10842	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	35,	477,	22.756
10842	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	1,	472,	2e-39
10855	IPR003439	ABC transporter-like	BlastProDom	PD000006	Q8T689_DICDI_Q8T689;	1	179,	217,	2e-07
10855	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC_tran	1	63,	256,	6.1e-38
10855	IPR013525	ABC-2 type transporter	HMMPfam	PF01061	ABC2_membrane	1	349,	560,	5.5e-29
10855	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	62,	265,	2.9e-12
10855	IPR003439	ABC transporter-like	ProfileScan	PS50893	ABC_TRANSPORTER_2	1	32,	280,	17.821
10877	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	75,	157,	2.6e-15
10877	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	25,	174,	18.042
10877	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	22,	173,	3.3e-27
10883	IPR000357	HEAT	HMMPfam	PF02985	HEAT	2	405,983,	441,1016,	0.0048,1.2
10883	IPR007673	Non-SMC condensin subunit, XCAP-D2/Cnd1	HMMPIR	PIRSF017127	Chromosome condensation complex condensin, subunit D2	1	16,	1184,	0
10883	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	39,	1154,	1.4e-54
10890	IPR008995	Molybdate/tungstate binding	superfamily	SSF50331	MOP-like	1	164,	228,	0.02
10918	IPR008427	Extracellular membrane protein, 8-cysteine region, CFEM	HMMPfam	PF05730	CFEM	1	18,	85,	4.2e-06
10918	IPR014005	Extracellular membrane protein, 8-cysteine region, fungi	HMMSmart	SM00747	no description	1	18,	85,	0.00028
10921	IPR001411	Tetracycline resistance protein, TetB	FPrintScan	PR01036	TCRTETB	4	52,142,172,407,	76,162,196,426,	1.9e-11,1.9e-11,1.9e-11,1.9e-11
10921	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	53,	462,	6.8e-44
10921	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	49,	542,	34.219
10921	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	38,	546,	1.2e-55
10940	IPR008758	Peptidase S28	HMMPfam	PF05577	Peptidase_S28	1	40,	110,	1.8e-10
10949	IPR001753	Crotonase, core	HMMPfam	PF00378	ECH	1	23,	191,	1.2e-44
10961	IPR013342	Mandelate racemase/muconate lactonizing enzyme, C-terminal	HMMPfam	PF01188	MR_MLE	1	152,	238,	2e-19
10961	IPR013341	Mandelate racemase/muconate lactonizing enzyme, N-terminal	HMMPfam	PF02746	MR_MLE_N	1	7,	109,	3.8e-21
10961	IPR001354	Mandelate racemase/muconate lactonizing enzyme	ScanRegExp	PS00908	MR_MLE_1	1	84,	109,	8e-5
10964	IPR000383	Peptidase S15	HMMPfam	PF02129	Peptidase_S15	1	32,	303,	8.6e-27
10964	IPR013736	Peptidase S15/CocE/NonD,  C-terminal	HMMPfam	PF08530	PepX_C	1	315,	580,	1.2e-41
10964	IPR005674	CocE/NonD hydrolase	HMMTigr	TIGR00976	/NonD: hydrolase CocE/NonD family protein	1	27,	586,	5.6e-40
10964	IPR008979	Galactose-binding like	superfamily	SSF49785	Galactose-binding domain-like	1	357,	585,	1.6e-35
10965	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	FPrintScan	PR00368	FADPNR	3	33,185,326,	55,194,333,	3.5e-05,3.5e-05,3.5e-05
10965	IPR003042	Aromatic-ring hydroxylase	FPrintScan	PR00420	RNGMNOXGNASE	4	33,181,323,338,	55,196,338,354,	2.7e-16,2.7e-16,2.7e-16,2.7e-16
10965	IPR006076	FAD dependent oxidoreductase	HMMPfam	PF01266	DAO	1	33,	69,	1.9e-07
10990	IPR003439	ABC transporter-like	BlastProDom	PD000006	Q8G7R7_BIFLO_Q8G7R7;	2	526,1149,	566,1180,	1e-08,0.0003
10990	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC_tran	2	434,1038,	598,1222,	5.9e-42,3.5e-41
10990	IPR001140	ABC transporter, transmembrane region	HMMPfam	PF00664	ABC_membrane	2	161,691,	358,959,	2.5e-09,3.7e-11
10990	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	2	433,1037,	599,1223,	1.3e-13,4.7e-11
10990	IPR003439	ABC transporter-like	ProfileScan	PS50893	ABC_TRANSPORTER_2	2	401,1011,	622,1246,	19.234,20.081
10990	IPR011527	ABC transporter, transmembrane region, type 1	ProfileScan	PS50929	ABC_TM1F	2	99,695,	366,974,	26.302,28.941
10990	IPR003439	ABC transporter-like	ScanRegExp	PS00211	ABC_TRANSPORTER_1	1	527,	541,	8e-5
10990	IPR011527	ABC transporter, transmembrane region, type 1	superfamily	SSF90123	Multidrug resistance ABC transporter MsbA, N-terminal domain	2	94,643,	553,991,	3.7e-32,2.3e-43
11020	IPR013130	Ferric reductase-like transmembrane component, N-terminal	HMMPfam	PF01794	Ferric_reduct	1	293,	413,	6.5e-41
11020	IPR013121	Ferric reductase, NAD binding	HMMPfam	PF08030	NAD_binding_6	1	610,	786,	3.3e-07
11051	IPR001199	Cytochrome b5	BlastProDom	PD000612	SUOX_CHICK_P07850;	1	114,	188,	1e-13
11051	IPR008335	Eukaryotic molybdopterin oxidoreductase	FPrintScan	PR00407	EUMOPTERIN	8	240,324,379,396,412,493,507,534,	256,339,395,409,425,507,519,544,	1.5e-39,1.5e-39,1.5e-39,1.5e-39,1.5e-39,1.5e-39,1.5e-39,1.5e-39
11051	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	115,	191,	1.2e-11
11051	IPR000572	Oxidoreductase, molybdopterin binding	HMMPfam	PF00174	Oxidored_molyb	1	248,	435,	9e-71
11051	IPR005066	Moybdenum cofactor oxidoreductase, dimerisation	HMMPfam	PF03404	Mo-co_dimer	1	453,	634,	7.7e-27
11051	IPR001199	Cytochrome b5	ProfileScan	PS50255	CYTOCHROME_B5_2	1	113,	191,	17.463
11051	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	112,	190,	1.8e-24
11051	IPR000572	Oxidoreductase, molybdopterin binding	superfamily	SSF56524	Sulfite oxidase, middle catalytic domain	1	201,	462,	1.1e-69
11051	IPR014756	Immunoglobulin E-set	superfamily	SSF81296	E set domains	2	458,591,	544,634,	7e-18,7.3e-09
11079	IPR000073	Alpha/beta hydrolase fold-1	HMMPfam	PF00561	Abhydrolase_1	1	371,	586,	2.4e-15
11079	IPR002529	Fumarylacetoacetase, C-terminal-like	HMMPfam	PF01557	FAA_hydrolase	1	105,	268,	1.9e-71
11079	IPR011234	Fumarylacetoacetase, C-terminal-related	superfamily	SSF56529	FAH	1	68,	293,	1.3e-70
11095	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	24,	107,	9.4e-08
11095	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	1,	160,	7e-30
11095	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	111,	242,	2e-12
11099	IPR007225	Exocyst complex subunit Sec15-like	HMMPfam	PF04091	Sec15	1	449,	765,	3.9e-42
11099	IPR007225	Exocyst complex subunit Sec15-like	HMMPIR	PIRSF025007	Exocyst complex, component 6	1	1,	765,	0
11099	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	superfamily	SSF47364	Domain of the SRP/SRP receptor G-proteins	1	527,	610,	0.0069
11104	IPR001440	Tetratricopeptide TPR-1	HMMPfam	PF00515	TPR_1	1	187,	220,	0.3
11104	IPR013105	Tetratricopeptide TPR2	HMMPfam	PF07719	TPR_2	1	422,	455,	0.0017
11104	IPR013026	Tetratricopeptide region	HMMSmart	SM00028	no description	7	79,113,153,187,422,456,889,	112,146,186,220,455,489,922,	1.7e+02,2.6e+02,4.8e+02,26,0.049,60,52
11104	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	6	79,113,422,456,807,889,	112,146,455,489,840,922,	5.074,7.877,9.381,5.959,6.048,6.018
11104	IPR013026	Tetratricopeptide region	ProfileScan	PS50293	TPR_REGION	2	79,422,	220,489,	13.977,13.235
11109	IPR000620	Protein of unknown function DUF6, transmembrane	HMMPfam	PF00892	DUF6	1	156,	190,	8.6e-05
11109	IPR012404	Uncharacterised conserved protein UCP036436, nucleotide-sugar transporter-related	HMMPIR	PIRSF036436	Predicted permease related to nucleotide-sugar transporters	1	1,	403,	2.4e-194
11111	IPR013881	Pre-mRNA-splicing factor 3	HMMPfam	PF08572	PRP3	1	78,	459,	5.9e-199
11136	IPR011702	Glutamine amidotransferase superfamily	FPrintScan	PR00096	GATASE	3	60,87,180,	69,98,193,	1.9e-07,1.9e-07,1.9e-07
11136	IPR006220	Anthranilate synthase component II/delta crystallin	FPrintScan	PR00097	ANTSNTHASEII	3	60,87,180,	69,98,193,	6e-06,6e-06,6e-06
11136	IPR000991	Glutamine amidotransferase class-I, C-terminal	HMMPfam	PF00117	GATase	1	18,	204,	1.4e-44
11136	IPR001674	GMP synthase, C-terminal	HMMPfam	PF00958	GMP_synt_C	1	478,	570,	4.1e-37
11136	IPR001674	GMP synthase, C-terminal	HMMTigr	TIGR00884	guaA_Cterm: GMP synthase, C-terminal domai	1	215,	571,	2.9e-170
11136	IPR004739	GMP synthase, N-terminal	HMMTigr	TIGR00888	guaA_Nterm: GMP synthase, N-terminal domai	1	17,	208,	2e-90
11136	IPR012998	Glutamine amidotransferase, class I, active site	ScanRegExp	PS00442	GATASE_TYPE_I	1	87,	98,	8e-5
11138	IPR006314	Dyp-type peroxidase	HMMTigr	TIGR01413	Dyp_perox_fam: Dyp-type peroxidase fami	1	37,	445,	9.9e-28
11153	IPR009542	Microsomal signal peptidase 12 kDa subunit	HMMPfam	PF06645	SPC12	1	17,	95,	6.1e-22
11159	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q7SBS5_NEUCR_Q7SBS5;	1	24,	269,	1e-116
11159	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	19,	281,	7.4e-61
11159	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	19,	278,	6.4e-10
11159	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	19,	279,	8e-60
11159	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	19,	279,	44.767
11159	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	144,	156,	8e-5
11159	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	5,	279,	9.7e-69
11171	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	HMMPfam	PF01663	Phosphodiest	1	60,	395,	7.2e-06
11171	IPR017850	Alkaline-phosphatase-like, core domain	superfamily	SSF53649	Alkaline phosphatase-like	1	59,	343,	1.7e-37
